FIPS,2010 RR,2011 RR,2012 RR,2013 RR,2014 RR,2015 RR,2016 RR,2017 RR,2018 RR,2019 RR,2020 RR,2021 RR,2022 RR
36121,0.7756414421765135,0.872602254075492,0.9703704414412899,1.0450039143517849,0.0,1.457358682345999,1.347707866884324,1.0463331955471367,1.258250614600248,0.9632705104024588,1.0418145252513529,0.9577956274894717,0.8483504230820071
36123,0.0,1.0103014763838303,1.2527574232171859,0.9832338637816167,0.5882761327951957,0.7759801214867326,0.650477401814455,0.9702024750193058,0.839158243547709,0.9306488675731541,0.7037067955004854,0.744301780641545,0.8434555053866187
37001,0.537107358494615,1.0422537821128368,1.0935799375548918,0.847339752527247,0.915700031186979,0.6251122731658062,0.6047407094993761,1.3151117759472215,1.1404569400419267,0.9623384634644784,0.9168539070752139,1.1340127709195063,1.0062115187582843
37003,2.1808830508059294,2.0510337201286193,1.4884625462171204,1.4345185861824918,1.724749539453813,2.3192840125073575,1.6216198353046298,1.1670282402863803,1.0815601027627662,0.9446295716428561,0.9211382711269674,1.2834276565201475,0.9217741885128338
37005,1.9861613498411141,1.376992223083383,1.773910633486522,1.7019465698274552,1.4849556885569262,1.8159789775350865,1.710044107113782,0.9010349301495084,0.0,1.2312340050717445,0.9204242104516752,1.2094903935425105,1.2650302919019474
37007,0.9646837601965217,1.0825745488661074,1.2711240561782196,0.0,0.639903137520871,1.3491542829354985,0.4903989787116791,1.0922901548901565,1.207628539583449,1.1226505367970598,1.4577548686090727,1.5942722329552963,1.5204838091300312
37009,1.9877840306824877,1.2400537699590688,1.8810493257592191,1.9562938368810883,1.5148450070823172,2.1715077184553024,2.0007261960496168,0.7515587593570604,0.49697248646299935,1.2629236009630687,1.1717735681545374,1.1432549287917109,1.3815905195233842
37011,1.6356622881044474,1.5321891366242726,1.594070685743065,1.802232063694316,1.683312075134521,1.911198849016327,1.7700099925935524,1.3889214379223749,1.1618739717798037,1.27317611728085,1.3074450964600597,1.7205817238754257,1.5186482149942602
37013,0.5030310608257724,0.8338030256902695,0.654311299236832,1.5311705476628727,0.8491283671986083,0.9132451310246247,1.0692222292325104,1.971507134644494,1.5507877981107892,1.1902239398006187,1.2135461176591327,1.247075168889476,1.6584593016687925
37015,0.0,0.0,0.1178525614999674,0.21437841080234807,0.0,0.9818776357935709,0.9259139266452633,0.9391002904134238,1.418391601913007,1.4353522844893916,1.3574293437305154,1.7600149307968325,1.501516003060401
37017,1.2924652901539604,1.3549299167466877,1.256583805084068,1.150376353559719,2.1561067499907063,1.2075610974211863,1.184072145490375,1.0769711684424832,1.4665799233232288,1.438148425303332,1.9525989165865827,2.608445023465216,1.973875560665384
37019,1.7370798406902883,2.0038660307191334,2.3180221349571504,1.9541137174492003,1.2573892861476994,1.6119363957895714,1.601292416497928,1.8085688242465146,1.0323982799099134,1.0769802368360337,1.1739157501804145,1.1109073762389947,1.2992947157696664
37021,0.9533249943069074,1.1343068533797371,0.9389941101328567,0.8204516128672915,1.0576742941825865,0.9521987148124048,1.2303170232756215,2.0002882606976984,1.8783710335560377,1.819821646406193,1.4363330483503058,1.384167177327178,1.6550940457532126
37023,2.0526912643374264,1.338953763882185,2.113693343265649,2.5885284721286905,2.125538128771556,2.505395579493419,1.5443756438391631,1.4557679242394943,1.0231500162049212,1.5448677997020561,1.4609681416478877,2.1096765702952407,1.357727795758366
37025,1.0482518235272547,0.7128407254304584,0.8708845129023562,1.4359719991370843,0.9190965446557734,0.9744579055482793,1.0336492463207825,1.525863892530363,1.2665253768626092,0.839774291120092,1.1446392624934332,0.9457808222556056,0.934011482751305
37027,1.2705590987954187,1.2004937723898226,1.4012210396522093,1.8167661932402381,1.4170254191810372,2.2821853612809004,1.684634833605405,1.0194089163360744,1.1273146705664117,0.9642025573404387,1.3045888537588908,1.7612472185131265,1.330193883721806
37029,0.19796706264756206,0.4709161249108365,0.3359563279122446,0.24417337637148798,0.0,0.4130316503212251,1.0468620685451386,0.5876920255380103,1.0883746128611815,1.2312340050717445,1.3106583694988747,0.0,1.052101372152551
37031,1.3427683962365378,2.0327752597120443,1.244339383110045,1.4868414525478109,1.8755547374682857,1.885229793157807,1.4752624198963773,1.348070807395246,1.6802634899806792,1.3416815672223892,1.3859917707422043,1.4833663384888407,1.719645772861148
