FIPS,2014 DR,2015 DR,2016 DR,2017 DR,2018 DR,2019 DR,2020 DR
20003,8.0,6.0,1.1,0.8,-9.0,8.2,7.9
20005,115.8,107.9,104.6,97.1,84.5,49.6,52.7
20007,22.4,6.8,4.3,3.0,0.0,39.8,24.1
20009,106.3,104.7,103.6,98.6,97.0,57.6,62.2
20011,117.6,104.3,116.7,105.4,88.9,69.5,62.6
20013,64.3,54.5,47.7,46.0,36.6,36.7,73.5
20015,110.2,104.7,96.6,88.8,90.5,65.7,61.7
20017,-9.0,-9.0,-9.0,-9.0,-9.0,17.2,13.6
20019,23.1,18.4,14.3,9.0,-9.0,30.2,38.0
20021,77.6,71.3,42.6,36.5,31.2,38.0,35.8
20023,119.9,115.8,116.2,106.1,105.8,133.1,150.1
20025,9.7,6.0,0.9,0.9,0.0,102.1,55.2
20027,78.6,8.6,83.6,78.7,76.7,59.9,67.0
20029,89.0,78.5,47.2,38.2,33.6,13.4,12.3
20031,11.4,21.4,5.1,3.2,85.8,94.1,85.1
20033,2.1,2.4,1.1,0.6,-9.0,10.1,9.5
20035,99.8,92.2,94.9,90.5,86.2,59.7,57.8
20037,133.9,116.2,105.2,92.5,79.3,102.3,71.7
20039,114.8,91.6,82.5,82.4,63.0,25.6,29.9
20041,2.4,1.9,1.6,1.7,0.0,49.3,48.7
20043,-9.0,-9.0,-9.0,-9.0,-9.0,2.8,2.8
20045,76.5,72.0,67.4,59.2,52.3,43.9,41.9
20047,3.0,31.9,65.7,63.4,71.1,57.9,54.6
20049,11.8,13.5,5.5,3.5,0.0,1.7,1.6
20051,133.5,118.7,107.9,95.9,91.8,62.7,56.5
20053,88.5,78.6,70.8,69.9,73.0,54.1,59.5
20055,87.4,78.8,74.5,66.7,61.6,33.8,30.4
20057,91.8,84.6,83.7,73.9,68.5,77.1,69.7
20059,126.7,99.2,104.1,94.6,87.7,45.3,40.9
20061,75.0,69.6,62.8,57.0,57.8,46.3,38.9
20063,3.7,2.8,29.9,55.6,0.2,25.2,24.1
20065,176.5,159.1,144.7,125.1,0.1,12.9,13.9
20067,11.8,77.2,61.0,56.8,53.0,24.0,23.3
20069,21.2,21.2,23.2,19.4,15.4,21.2,22.7
20071,97.1,110.4,110.5,108.0,102.3,123.9,117.6
20073,6.4,5.2,2.1,1.2,-9.0,17.4,15.2
20075,93.5,86.9,70.4,44.4,38.8,6.0,6.0
20077,85.9,67.4,64.6,70.9,65.8,42.5,38.7
20079,102.7,95.1,84.8,80.4,76.8,64.3,72.8
20081,6.8,4.1,2.4,2.4,0.1,23.8,18.0
20083,5.7,5.1,0.3,0.7,-9.0,29.5,23.5
20085,55.6,50.9,48.3,45.2,39.0,21.0,25.3
20087,2.2,1.2,0.6,0.8,2.1,12.4,13.0
20089,1.6,0.4,0.6,0.4,-9.0,0.2,0.2
20091,73.7,70.0,66.9,59.6,54.1,58.3,55.9
20093,54.8,47.5,48.1,40.2,34.8,79.2,70.4
20095,-9.0,-9.0,-9.0,-9.0,-9.0,33.0,24.7
20097,3.6,36.5,69.5,74.7,68.4,71.4,74.4
20099,118.8,109.2,105.7,99.7,92.4,65.8,63.8
20101,76.7,94.6,90.2,75.3,73.0,35.3,38.5
20103,52.8,48.6,44.3,39.8,34.9,29.3,27.4
20105,6.4,4.7,1.3,0.5,-9.0,4.2,6.3
20107,4.1,5.9,3.7,3.8,0.1,12.2,9.8
20109,4.0,3.8,66.2,66.7,68.1,50.4,44.1
20111,74.3,73.4,76.6,71.6,61.1,42.8,39.7
20113,96.3,87.9,79.7,76.3,73.0,39.9,34.5
20115,35.3,9.3,29.1,30.5,26.6,10.2,8.5
20117,41.0,35.3,32.6,31.4,24.6,34.7,32.5
20119,1.9,1.8,0.9,0.9,0.1,20.8,26.5
20121,31.4,28.5,27.8,42.9,34.5,25.0,23.3
20123,91.4,88.5,96.8,92.3,87.2,75.4,66.5
20125,144.3,119.1,113.3,119.0,103.1,42.1,42.6
20127,4.3,5.4,1.2,1.8,0.1,9.7,11.3
20129,198.5,168.7,137.0,118.9,105.3,113.3,102.8
20131,39.7,30.5,28.6,26.3,23.4,17.6,14.5
20133,47.2,40.6,38.3,46.2,87.5,78.4,81.4
20135,7.1,5.2,97.7,102.4,107.7,55.2,52.7
20137,121.2,106.6,102.2,84.3,81.8,53.2,70.1
20139,4.0,3.2,1.7,1.9,0.0,16.5,17.4
20141,185.3,163.5,165.4,152.2,147.1,88.9,61.3
20143,4.8,3.6,1.6,0.8,0.0,13.8,14.1
20145,70.2,61.0,51.0,45.5,35.3,23.2,19.0
20147,6.3,5.2,2.4,2.5,-9.0,27.4,49.8
20149,2.9,2.4,1.1,0.7,0.0,11.0,10.3
20151,202.2,188.5,184.8,158.2,137.6,96.0,96.3
20153,5.0,3.6,0.3,0.8,-9.0,29.9,38.9
20155,117.7,113.2,106.7,96.4,84.4,68.4,71.6
20157,9.0,5.1,2.1,2.4,0.1,15.3,13.9
20159,56.6,52.0,50.1,39.5,32.2,13.7,12.3
20161,71.2,69.8,66.8,62.7,59.1,44.3,40.6
20163,3.1,3.6,2.3,2.4,0.1,49.9,54.4
20165,57.1,53.4,42.1,47.3,50.7,35.6,42.6
20167,6.6,4.0,2.5,2.5,0.0,53.7,84.6
20169,164.2,142.5,137.2,125.1,118.3,105.9,94.3
20171,121.1,102.2,93.6,89.8,87.9,81.7,77.3
20173,109.2,103.7,99.9,93.1,84.8,96.1,88.6
20175,131.6,118.6,103.0,97.7,91.8,57.4,54.8
20177,118.6,112.5,106.3,90.4,78.8,61.6,55.6
20179,1.9,2.0,1.6,1.3,-9.0,7.8,19.0
20181,99.3,87.1,90.5,77.7,65.8,19.9,33.3
20183,156.9,135.8,137.1,116.7,109.1,88.3,89.7
20185,-9.0,-9.0,-9.0,-9.0,-9.0,24.7,21.6
20187,3.2,1.5,40.9,94.9,90.6,112.8,105.8
20189,-9.0,14.2,25.2,21.9,20.2,10.8,11.5
20191,67.6,65.2,66.5,65.3,53.5,55.6,48.7
20193,127.3,102.8,89.1,82.2,84.3,60.9,55.9
20195,148.3,148.8,137.9,134.5,122.5,117.4,117.2
20197,-9.0,-9.0,-9.0,-9.0,-9.0,6.6,5.7
20199,43.8,50.1,41.8,41.6,37.6,2.4,3.1
20201,20.8,58.9,81.3,84.4,83.2,59.2,47.0
20203,-9.0,-9.0,-9.0,-9.0,-9.0,5.2,12.2
20205,120.5,117.7,117.3,97.6,80.1,108.1,109.1
20207,3.3,2.6,0.6,1.0,-9.0,13.7,11.3
20209,78.8,73.6,71.5,63.2,57.2,108.6,98.1
21001,126.4,121.1,100.2,99.2,92.1,71.3,51.0
21003,84.7,92.3,92.7,85.3,72.2,44.5,33.5
21005,100.7,93.7,90.4,77.4,67.8,23.3,23.1
21007,102.4,93.9,102.9,91.7,85.6,4.5,4.2
21009,136.7,123.3,125.6,117.0,104.3,67.9,78.3
21011,61.8,59.9,53.7,47.4,39.0,4.6,6.1
21013,271.8,252.7,249.7,226.1,197.9,155.4,140.0
21015,97.5,93.2,89.0,81.0,73.2,42.7,40.4
21017,109.7,102.0,98.0,89.3,78.8,37.0,34.3
21019,113.7,99.2,90.8,80.8,71.9,102.9,93.7
21021,148.3,131.9,117.6,100.9,92.5,105.5,94.4
21023,21.4,21.1,18.5,16.4,15.0,24.4,27.6
21025,213.0,208.8,185.8,170.9,151.6,68.1,64.3
21027,53.9,50.4,47.2,44.1,42.4,22.9,23.3
21029,69.3,68.2,64.6,63.0,59.0,17.6,16.5
21031,101.6,99.6,90.5,78.6,70.4,25.7,26.6
21033,141.2,134.4,132.2,125.4,116.8,36.5,35.1
21035,103.3,99.1,97.3,87.9,77.8,50.9,50.0
21037,96.5,90.9,85.9,77.6,70.3,46.4,38.5
21039,62.4,69.9,81.3,83.7,90.2,81.2,77.6
21041,195.7,181.9,163.8,135.8,122.4,48.0,44.1
21043,95.3,82.4,75.3,64.7,58.0,21.3,25.8
21045,127.7,122.7,106.1,86.7,72.1,33.6,30.3
21047,66.4,67.4,63.5,55.4,47.1,37.5,33.6
21049,108.3,98.1,95.1,90.5,83.1,180.7,188.1
21051,235.3,220.9,219.1,186.7,167.3,130.7,138.3
21053,234.7,179.1,156.6,131.3,115.4,66.3,62.0
21055,137.0,124.9,122.5,106.3,88.9,66.1,58.1
21057,216.2,201.1,174.3,147.2,127.2,57.8,64.8
21059,124.0,112.6,103.2,92.8,82.5,77.8,73.3
21061,65.5,41.6,90.9,70.8,62.6,16.8,14.9
21063,5.6,3.8,39.3,33.6,31.0,4.8,4.2
21065,165.0,145.2,146.1,132.2,124.4,42.3,39.1
21067,73.6,70.2,65.4,55.6,47.6,121.1,115.3
21069,93.2,79.3,71.1,60.5,55.1,36.2,38.2
21071,263.1,245.0,226.2,216.4,205.3,145.2,133.4
21073,108.4,101.8,95.4,83.0,74.1,72.2,48.7
21075,178.5,181.1,179.9,166.1,156.0,24.0,19.2
21077,39.3,44.7,42.7,37.9,30.7,59.8,75.3
21079,54.3,49.3,50.5,42.0,34.6,25.6,26.9
21081,127.2,115.4,106.8,99.6,87.0,19.9,18.4
21083,94.5,99.9,96.9,92.0,86.1,33.8,28.7
21085,145.9,133.9,128.3,122.9,115.8,60.3,53.8
21087,98.4,86.4,81.5,57.2,61.4,18.2,24.7
21089,94.8,81.0,77.0,67.9,61.6,27.6,29.6
21091,25.8,26.1,26.0,24.6,24.4,4.0,2.6
21093,88.7,86.2,86.4,82.3,77.8,64.9,67.1
21095,144.3,139.5,129.9,121.7,110.4,62.3,63.2
21097,102.3,106.7,96.3,80.8,74.0,51.0,49.6
21099,64.8,61.1,59.0,57.7,55.3,11.8,12.3
21101,154.0,147.5,143.4,130.5,112.8,63.6,63.6
21103,64.6,61.4,61.8,56.6,50.5,26.8,25.6
21105,69.1,70.7,61.9,53.4,58.7,43.0,48.3
21107,139.5,136.5,129.9,125.5,121.2,98.1,89.7
21109,49.9,48.6,48.1,51.4,45.5,13.2,5.9
21111,95.5,88.5,83.4,76.4,69.8,93.6,86.5
21113,100.4,96.8,91.4,78.9,68.6,33.7,34.3
21115,180.0,183.7,178.1,169.8,148.3,108.7,109.8
21117,80.4,78.1,74.9,67.4,59.3,82.1,79.4
21119,75.4,89.7,87.5,80.9,66.4,49.5,45.9
21121,94.8,84.7,86.9,83.0,78.6,57.1,61.2
21123,87.3,90.3,86.5,81.5,64.7,29.9,25.4
21125,125.4,112.0,106.0,91.8,83.0,81.1,88.9
21127,119.5,111.0,107.0,96.4,86.4,46.9,44.5
21129,203.8,160.1,147.1,134.9,125.6,77.3,85.4
21131,244.2,217.7,209.7,180.1,161.8,62.1,36.0
21133,162.0,150.8,137.1,126.4,116.8,37.1,33.8
21135,34.3,31.3,23.7,21.8,17.8,17.7,17.3
21137,83.5,74.1,74.4,62.0,53.1,10.7,9.7
21139,9.0,7.4,6.5,5.8,0.0,32.0,31.3
21141,74.4,86.5,103.9,105.6,97.3,24.4,21.6
21143,117.7,118.6,115.8,106.2,101.6,51.2,47.9
21145,190.8,181.6,183.7,166.0,149.9,253.9,244.4
21147,130.9,129.3,120.9,120.0,97.3,24.9,26.6
21149,89.4,87.6,87.0,80.9,68.6,9.6,9.9
21151,96.1,89.4,83.9,74.7,67.7,32.1,29.7
21153,154.8,165.0,157.7,137.7,131.2,60.5,68.3
21155,125.7,114.2,108.5,97.0,81.5,43.6,40.5
21157,109.2,108.2,115.5,109.4,99.4,41.7,37.1
21159,127.3,138.7,135.7,132.0,123.2,69.5,76.4
21161,126.1,115.0,102.0,95.0,86.8,50.4,50.4
21163,60.2,61.3,58.5,55.4,48.6,11.5,7.1
21165,35.0,4.7,43.0,37.4,34.3,15.8,14.1
21167,104.7,104.7,98.2,86.2,73.4,20.1,19.4
21169,74.4,71.8,72.4,66.8,60.8,17.5,16.6
21171,165.4,137.5,120.2,106.4,92.2,38.9,36.5
21173,171.7,156.8,146.4,130.0,118.2,67.2,64.2
21175,65.0,58.8,65.6,81.1,79.2,51.4,50.0
21177,138.8,134.3,128.0,119.6,104.9,44.3,40.7
21179,101.6,92.4,92.4,85.8,79.0,36.9,39.6
21181,38.0,53.4,42.8,29.8,26.1,2.4,1.2
21183,111.6,93.9,112.3,105.0,92.1,92.8,82.2
21185,65.5,60.0,57.8,51.6,46.6,19.1,17.6
21187,37.1,55.1,51.3,42.2,39.3,10.5,10.3
21189,262.2,249.7,251.6,239.8,241.8,160.9,192.2
21191,53.8,51.5,51.8,47.2,45.2,21.9,23.3
21193,243.4,217.6,209.3,205.2,203.6,318.0,316.5
21195,263.1,242.4,220.0,199.2,180.7,133.9,119.9
21197,149.0,149.4,149.1,139.8,133.0,70.7,59.2
21199,124.7,109.1,98.9,86.5,79.8,59.5,53.2
21201,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
21203,104.0,86.2,80.5,68.6,60.2,48.2,48.0
21205,153.8,141.8,121.5,95.8,81.7,53.7,57.6
21207,169.8,156.6,125.1,110.0,101.9,41.8,40.9
21209,97.2,85.5,77.9,70.9,63.1,36.1,37.0
21211,79.6,73.7,73.8,64.1,58.4,24.6,25.5
21213,117.8,108.5,102.4,90.2,81.9,16.0,24.5
21215,51.4,51.9,44.3,37.9,35.4,7.6,7.1
21217,115.8,99.6,91.7,92.0,85.2,51.9,47.2
21219,80.3,39.7,5.5,5.0,0.0,6.0,6.2
21221,85.5,26.4,73.3,75.0,65.9,15.5,13.9
21223,39.7,37.0,36.7,52.3,50.2,40.8,36.2
21225,143.5,138.5,126.9,121.4,101.5,37.3,39.2
21227,107.4,109.3,94.6,84.9,73.9,103.0,88.0
21229,51.9,48.4,41.2,40.3,38.3,15.0,13.7
21231,168.9,139.7,128.1,116.0,110.5,105.5,102.9
21233,109.4,103.8,100.6,95.2,93.8,46.8,44.4
21235,300.1,265.2,239.6,221.4,199.6,160.5,132.8
21237,198.7,194.9,163.9,123.0,120.9,79.1,76.6
21239,73.9,65.5,60.5,60.3,56.5,32.7,31.3
22001,80.2,71.4,76.8,71.5,68.4,32.2,28.4
22003,115.0,102.1,92.8,84.8,86.0,39.4,34.7
22005,110.1,99.9,93.5,85.4,75.4,37.9,33.5
22007,36.4,34.7,33.1,30.0,28.2,22.1,20.7
22009,146.5,126.4,126.6,115.5,101.7,43.5,34.7
22011,84.0,77.6,75.2,70.3,62.8,36.6,29.5
22013,88.5,79.0,59.4,63.7,55.9,14.0,13.0
22015,102.8,98.0,95.3,89.8,79.4,59.1,57.4
22017,118.6,108.6,112.1,105.2,90.0,140.3,134.5
22019,123.2,110.9,105.6,96.9,90.0,71.3,59.4
22021,86.9,62.9,51.8,47.1,38.0,35.2,37.2
22023,-9.0,-9.0,-9.0,-9.0,-9.0,6.9,3.3
22025,113.3,93.3,96.5,99.4,87.3,10.8,12.7
22027,85.0,89.7,97.1,97.5,93.5,82.2,69.1
22029,93.9,74.3,76.7,91.7,84.9,44.6,32.8
22031,40.3,52.1,64.4,67.3,64.1,18.0,18.3
22033,103.8,96.1,92.1,81.8,72.6,106.1,98.2
22035,98.7,101.9,105.8,94.0,81.6,72.1,70.9
22037,52.7,50.8,46.6,45.4,44.1,26.6,23.7
22039,221.6,209.8,192.1,171.1,144.0,116.8,103.1
22041,100.7,91.9,123.6,109.2,92.0,69.5,62.9
22043,2.1,2.9,43.2,44.2,41.8,7.7,5.3
22045,117.0,98.6,93.1,87.5,81.2,88.3,84.4
22047,99.8,93.2,80.7,74.9,59.8,11.7,9.3
22049,42.4,40.9,77.7,72.0,55.9,30.0,20.2
22051,119.5,115.1,106.5,96.4,82.4,98.4,88.6
22053,118.4,110.0,103.7,88.4,84.5,52.8,47.4
22055,112.1,102.0,97.1,86.8,80.0,96.7,88.2
22057,106.8,98.8,96.3,88.0,78.5,53.5,46.0
22059,138.3,118.7,119.3,105.9,94.1,75.1,65.7
22061,105.2,89.9,98.4,80.6,76.3,50.5,52.7
22063,113.3,106.2,105.2,93.5,82.3,18.1,17.1
22065,3.2,2.3,1.8,1.6,-9.0,4.6,4.5
22067,124.3,109.3,118.4,111.0,91.2,48.7,42.9
22069,86.9,70.5,76.6,75.5,69.4,32.8,30.3
22071,71.9,67.8,64.8,59.3,50.9,94.9,87.6
22073,124.8,120.4,110.9,104.4,92.3,103.1,93.9
22075,3.7,2.8,47.6,42.7,37.4,16.8,14.7
22077,94.9,83.3,95.0,83.8,72.0,24.1,28.6
22079,169.8,152.6,144.0,133.1,117.1,130.0,117.4
22081,14.3,48.6,118.0,105.4,93.7,50.7,44.8
22083,80.2,68.0,139.3,140.8,125.6,90.9,85.4
22085,82.7,62.8,66.9,70.7,60.0,32.4,30.1
22087,170.4,161.3,147.5,115.4,85.1,24.7,21.6
22089,85.6,78.8,74.0,68.1,58.4,14.2,12.0
22091,46.4,52.1,73.1,74.9,70.7,33.5,29.0
22093,58.5,68.8,84.0,79.9,74.9,56.4,53.4
22095,97.5,98.4,93.2,93.8,87.7,69.9,65.3
22097,158.1,151.2,145.5,137.4,121.0,86.9,72.9
22099,86.4,78.1,74.8,70.1,65.7,17.2,14.9
22101,126.5,118.8,107.6,98.5,89.3,36.3,30.8
22103,119.1,106.3,102.6,92.7,81.8,79.4,77.7
22105,147.4,140.7,129.5,115.8,99.7,42.9,38.8
22107,56.0,46.0,44.6,64.9,72.2,24.1,24.4
22109,112.7,102.5,97.5,91.0,81.5,73.8,66.1
22111,74.7,72.0,86.2,82.7,69.4,37.6,35.9
22113,76.6,69.4,66.1,62.8,55.9,24.8,23.0
22115,104.1,91.5,78.2,72.4,66.6,52.1,44.5
22117,141.7,119.3,136.9,126.8,112.3,42.9,42.3
22119,133.8,112.8,114.7,107.9,99.7,48.1,40.6
22121,111.5,104.2,101.1,87.1,76.5,18.4,16.7
22123,66.2,50.8,50.7,51.0,36.3,20.8,17.7
22125,53.5,45.9,45.2,43.5,40.5,15.3,13.2
22127,68.6,55.8,111.5,96.9,87.6,34.1,37.1
23001,92.0,83.9,71.9,58.6,50.7,53.2,49.6
23003,85.7,84.5,74.6,64.1,52.1,53.8,49.6
23005,71.3,63.1,53.4,44.0,39.5,47.9,45.3
23007,73.0,68.2,60.7,49.5,42.2,26.4,28.5
23009,77.3,72.6,65.5,52.7,45.5,37.1,36.3
23011,117.2,111.9,101.7,83.3,70.1,68.4,60.9
23013,75.1,67.3,61.9,55.0,49.1,33.5,34.1
23015,69.3,53.0,45.4,37.5,34.0,43.8,37.1
23017,83.7,80.4,72.8,60.8,53.9,32.4,26.6
23019,83.7,81.7,71.2,60.1,51.4,51.2,42.9
23021,97.2,88.7,77.9,63.0,51.0,26.2,20.0
23023,79.9,71.0,61.5,49.5,45.3,31.3,31.4
23025,85.5,83.8,76.8,61.8,48.8,30.7,30.0
23027,62.2,54.7,46.0,38.2,33.9,33.2,30.1
23029,75.4,74.0,64.3,58.6,48.3,25.7,27.5
23031,79.8,73.9,63.8,52.5,46.9,32.9,29.1
24001,129.2,130.3,127.2,111.5,89.2,93.0,91.0
24003,78.2,74.1,69.8,61.5,53.7,49.3,44.0
24005,83.1,78.0,71.4,63.5,53.2,44.8,41.8
24009,102.8,96.0,90.1,78.9,68.5,42.2,45.4
24011,52.5,49.8,46.4,40.9,34.6,35.6,40.2
24013,81.4,76.8,72.4,64.6,55.5,31.5,31.7
24015,83.8,78.8,74.0,64.2,56.4,23.2,16.4
24017,87.7,81.9,78.5,71.4,61.8,42.0,36.9
24019,72.0,71.0,69.5,68.3,61.3,26.0,26.0
24021,79.6,71.9,67.4,62.8,56.3,54.0,56.6
24023,103.3,104.9,96.7,79.1,63.4,41.2,40.0
24025,85.3,79.7,72.9,65.0,56.3,39.2,35.1
24027,39.6,37.1,35.5,31.7,28.4,28.3,26.4
24029,134.6,123.3,117.1,95.4,84.6,91.3,69.8
24031,39.7,37.6,34.7,30.4,26.5,27.3,25.0
24033,45.4,41.9,38.7,34.1,30.0,26.4,24.8
24035,77.1,71.6,67.4,57.8,49.8,38.4,33.8
24037,78.2,71.5,66.8,57.0,50.5,21.7,21.5
24039,58.7,55.1,49.3,43.4,42.6,8.4,6.8
24041,114.6,108.5,104.1,96.6,83.2,80.6,91.0
24043,122.8,116.6,113.1,100.8,90.3,100.2,86.0
24045,91.8,85.5,77.4,66.4,59.2,68.4,65.3
24047,95.5,81.4,76.5,62.7,59.7,27.7,26.7
24510,66.6,59.2,54.6,48.2,41.9,71.7,68.6
25001,77.7,69.7,60.8,50.7,44.5,35.0,32.1
25003,82.5,74.6,58.3,51.2,46.6,39.0,36.6
25005,88.1,81.5,72.5,62.1,55.5,43.6,41.8
25007,68.9,63.9,55.4,47.4,40.5,29.4,21.4
25009,59.2,53.2,46.9,39.5,35.0,27.9,27.0
25011,62.9,57.2,51.5,46.0,41.5,30.4,26.4
25013,83.9,77.2,66.7,57.4,50.2,48.4,44.1
25015,70.3,64.0,56.7,49.0,44.2,34.1,33.7
25017,43.2,38.8,33.8,28.8,25.4,24.1,22.6
25019,45.4,42.0,36.7,30.7,27.2,31.5,24.2
25021,52.3,48.1,42.3,35.8,31.7,26.6,24.7
25023,67.6,61.6,53.5,45.5,40.2,27.5,25.2
25025,40.8,36.5,32.2,26.6,22.8,65.1,62.9
25027,66.6,59.2,51.7,43.9,38.7,35.7,33.1
26001,34.3,31.0,28.2,22.6,18.2,12.7,24.6
26003,92.0,83.6,73.5,72.2,35.0,16.6,15.4
26005,66.3,58.5,52.9,46.8,39.0,13.9,13.5
26007,130.4,123.0,118.8,117.8,101.6,57.4,52.4
26009,57.2,51.9,50.7,46.4,40.0,45.4,46.4
26011,146.9,129.6,109.3,93.7,78.4,32.0,26.1
26013,92.0,90.2,83.9,72.5,59.9,39.9,36.3
26015,66.8,64.4,63.7,58.9,49.0,24.4,23.0
26017,114.4,110.4,101.6,91.8,74.2,83.1,66.6
26019,73.7,76.7,71.8,62.4,52.9,48.2,41.0
26021,116.0,107.8,97.4,86.0,69.5,50.6,42.7
26023,94.1,85.1,76.8,71.5,56.0,32.1,30.4
26025,127.2,125.5,120.4,104.2,81.2,65.0,63.6
26027,50.3,44.3,39.5,35.3,27.6,11.9,11.2
26029,82.4,80.1,80.7,73.6,64.4,32.2,35.1
26031,143.3,135.4,121.5,109.4,91.9,56.9,51.6
26033,77.6,65.8,62.9,60.4,46.7,32.1,33.2
26035,171.6,143.3,125.3,109.3,94.5,44.2,42.1
26037,43.4,39.6,38.2,35.5,35.2,22.9,24.2
26039,112.1,101.8,127.3,114.5,94.4,87.7,75.8
26041,113.0,110.8,101.8,91.9,80.2,66.1,58.3
26043,132.0,116.0,105.9,89.5,65.9,44.7,43.1
26045,110.6,100.6,95.2,86.2,69.7,33.4,30.3
26047,142.1,133.3,127.1,115.4,96.1,111.3,105.3
26049,138.8,127.1,119.7,104.4,85.2,75.2,73.2
26051,136.1,118.8,104.6,92.5,77.9,36.2,30.6
26053,127.1,121.1,113.4,94.6,74.1,67.2,47.1
26055,141.7,127.6,103.0,96.8,83.8,90.9,81.3
26057,89.0,82.8,77.1,71.1,59.5,39.3,32.3
26059,80.6,79.2,70.4,61.9,48.8,32.3,31.2
26061,46.7,45.6,42.7,39.7,34.2,27.2,31.5
26063,83.7,79.3,75.1,67.3,55.6,41.9,33.4
26065,86.0,76.7,71.7,64.9,54.8,73.3,73.4
26067,68.5,67.3,67.2,63.3,51.4,36.1,33.3
26069,173.5,167.3,153.4,141.9,118.1,55.1,53.9
26071,83.6,84.4,82.2,76.5,74.5,44.4,39.5
26073,95.6,82.9,74.6,61.9,48.0,33.7,31.7
26075,96.0,89.5,83.7,74.3,61.9,45.0,40.2
26077,84.8,78.4,72.4,64.6,54.5,72.7,64.7
26079,133.6,121.7,106.5,91.3,70.2,42.6,39.9
26081,87.4,78.9,75.5,67.5,55.3,63.2,59.6
26083,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
26085,37.6,41.5,36.3,29.8,25.6,7.2,6.7
26087,96.6,86.5,78.4,69.6,57.3,29.7,31.1
26089,23.0,21.6,20.3,18.6,14.5,5.9,6.1
26091,97.6,93.1,91.0,83.7,67.2,44.7,38.9
26093,67.2,62.3,58.9,53.4,44.9,27.7,25.4
26095,161.7,151.7,132.8,110.2,93.7,49.7,41.9
26097,82.6,86.1,82.1,77.8,49.0,47.0,42.6
26099,107.8,101.7,97.5,87.0,73.1,56.4,54.0
26101,118.0,107.0,98.4,86.6,75.4,78.8,58.6
26103,93.1,92.6,83.8,75.7,66.0,66.8,57.4
26105,142.4,133.5,124.5,118.5,98.9,54.8,48.6
26107,104.6,95.2,90.2,83.4,69.9,75.5,73.2
26109,67.7,57.6,43.6,32.7,30.1,15.2,15.4
26111,92.1,87.4,83.3,75.4,62.8,57.4,50.6
26113,33.5,24.7,37.3,33.5,24.2,8.2,6.2
26115,107.6,100.7,92.6,79.0,66.6,37.7,37.2
26117,135.7,123.9,115.9,107.8,89.8,57.4,47.7
26119,74.5,67.8,64.3,60.1,49.3,21.7,17.4
26121,151.3,135.8,126.7,111.5,95.7,78.0,66.5
26123,131.3,128.2,116.0,105.1,88.5,39.5,35.0
26125,81.6,77.0,72.8,65.2,54.7,73.4,69.7
26127,73.8,71.1,67.3,61.4,48.7,47.7,42.4
26129,188.0,160.9,148.3,133.0,114.5,71.0,78.2
26131,37.8,39.4,32.5,29.3,24.0,51.0,49.5
26133,104.8,93.1,81.0,68.2,51.9,23.3,19.8
26135,143.8,117.1,98.0,84.1,71.8,9.7,8.2
26137,174.0,160.1,150.2,146.1,125.8,113.7,111.5
26139,67.5,61.5,58.6,52.7,44.4,28.0,28.0
26141,53.7,54.1,52.4,49.6,41.9,25.2,20.1
26143,208.7,183.3,147.5,131.8,117.1,37.5,41.7
26145,110.0,97.0,91.0,79.0,67.1,84.9,80.2
26147,117.5,110.6,100.6,91.5,79.5,60.4,56.3
26149,129.4,117.7,105.9,94.1,76.1,35.9,33.2
26151,58.3,52.4,46.4,41.1,27.7,14.9,17.7
26153,118.4,98.3,105.6,94.3,86.0,57.6,45.6
26155,105.3,98.5,96.5,87.8,70.8,36.5,33.7
26157,90.9,82.6,78.3,67.6,57.9,48.1,41.8
26159,120.6,117.8,112.8,99.5,78.2,37.6,35.7
26161,55.5,50.6,44.1,38.6,30.7,76.7,70.2
26163,101.7,93.1,89.1,78.2,64.9,58.9,55.7
26165,176.2,163.7,144.7,125.1,99.0,59.4,62.9
27001,107.2,98.7,80.6,68.1,56.5,48.9,44.5
27003,61.6,57.3,52.1,44.6,38.5,22.2,20.3
27005,59.4,52.6,45.6,38.2,35.7,26.8,21.2
27007,67.0,60.1,55.4,46.5,41.4,29.4,29.5
27009,47.4,43.0,39.3,32.7,30.1,3.2,2.3
27011,107.9,88.4,84.9,82.8,70.9,48.9,45.0
27013,72.7,70.7,66.0,58.0,51.2,47.4,45.8
27015,72.5,67.6,56.6,48.6,41.0,30.3,29.3
27017,99.1,72.1,62.9,55.1,51.0,28.1,26.5
27019,46.8,43.7,40.2,35.4,32.2,25.3,23.9
27021,42.2,35.9,31.2,24.8,22.0,10.4,8.4
27023,68.3,73.3,70.4,62.7,52.1,25.8,21.6
27025,39.9,41.1,34.6,30.7,25.7,15.1,15.0
27027,66.9,62.7,54.4,44.4,34.4,10.8,10.0
27029,80.7,75.5,68.3,57.8,47.6,54.8,57.4
27031,1.4,1.6,41.3,35.2,33.6,10.3,6.7
27033,63.1,51.6,73.9,77.3,66.9,23.6,20.2
27035,76.8,68.2,59.7,52.0,46.9,37.5,33.3
27037,59.3,54.0,48.4,42.6,36.9,18.5,18.4
27039,20.2,18.2,16.9,13.6,10.0,2.4,2.4
27041,109.1,101.6,91.0,80.2,60.2,38.9,37.6
27043,59.0,56.9,54.7,49.3,39.1,24.6,25.6
27045,31.9,31.3,29.8,28.9,24.0,13.6,17.9
